unix,account_value_dqn,daily_return_dqn,account_value_dqn_overfitting,daily_return_dqn_overfitting,account_value_a2c,daily_return_a2c,account_value_ppo,daily_return_ppo
1697155200,982.8310002178766,-0.0196847966063467,1074.1667644515924,-0.001389689209225442,1003.6599419347302,-0.01029273721015711,1022.0783884396116,-0.001289679256781473
1697414400,988.1552779099171,0.005417287092959189,1086.182050977766,0.011185680774910223,1002.9303881819654,-0.0007268933652552212,1037.1850722069717,0.014780357297665914
1697500800,979.277825403662,-0.008983863877175424,1097.5575998429324,0.010472967082199691,994.1199134484591,-0.008784732058500389,1027.867143156627,-0.008983863439643969
1697587200,976.6395503015183,-0.002694102770126716,1077.2238794740074,-0.018526335539779337,986.7685462204822,-0.007394849583563845,1020.2654531827553,-0.007395595845710701
1697673600,962.9622478981145,-0.014004452716645743,1061.9255141662477,-0.014201658168986775,984.6361428043905,-0.002160996541954341,1018.0604389091294,-0.002161216246955422
1697760000,948.6114567608826,-0.014902755708809723,1061.8193108415164,-0.00010001014507565742,970.1578403186243,-0.014704215959948308,1003.5700202241077,-0.014233357992525897
1698019200,935.3399814682421,-0.01399042273636153,1062.4500585016217,0.0005940254181338034,970.8312218575611,0.0006940948276166203,1004.0657991413339,0.0004940152727115343
1698105600,944.8221120649883,0.01013762993629519,1067.769397398986,0.005006671941706342,973.300401671496,0.0025433667133309967,1009.0928171688032,0.005006661945629931
1698192000,939.9532386061077,-0.005153217094209794,1052.243885449365,-0.014540135714172009,960.1689478919783,-0.013491676112499795,1008.9918978454247,-0.00010000995117742661
1698278400,904.5070723187158,-0.037710563495644056,1103.3047891093045,0.04852573093179213,936.5434799032371,-0.02460553222493833,984.0666986767686,-0.024703071671715815
1698364800,896.5251889004406,-0.00882456717316038,1107.1645078332306,0.003498324997793345,944.007105930495,0.007969332110484562,969.9348045314478,-0.014360707627159242
1698624000,910.2735455796401,0.015335159401445697,1113.7994376647614,0.005992722657372385,955.6233656190301,0.01230526721203562,984.8089093140001,0.015335159345825966
1698710400,910.1825092589256,-0.00010000984995839346,1113.6880466482464,-0.00010000994142045361,958.317063031527,0.0028187856318813154,1004.0412561462643,0.019529013852708887
1698796800,914.8734637458516,0.0051538613840704794,1113.6880466482464,0.0,976.2746176396336,0.018738635990994235,1022.6529203772066,0.018536752466106865
1698883200,925.0037725275281,0.011072907000929888,1125.9072088357482,0.01097179971022988,996.4769200914876,0.020693257908003027,1022.5506450437863,-0.00010000981895452732
1698969600,930.6037509217434,0.006054006005741686,1125.7946181148645,-0.00010000000000010001,991.3140428650557,-0.005181130764130404,1036.4884108251306,0.01363039165727331
1699228800,937.3363599178509,0.007234667805109396,1127.3769800337354,0.0014055511488593186,1005.792345350822,0.014605162299448082,1051.4176807964175,0.014403701783218148
1699315200,936.4554676764031,-0.0009397824293565504,1126.0921215095395,-0.001139688451113674,1020.3268200504161,0.014450770844278482,1051.1386020614868,-0.00026543089395192343
1699401600,931.421756578107,-0.005375280803032956,1126.087691993358,-3.933529146404879e-06,1026.3313385721444,0.005884897273827905,1049.2740585826252,-0.0017738321808417057
1699488000,922.5498515684911,-0.009525121081785493,1115.1374141901272,-0.009724178570717723,1023.6377267880222,-0.0026245050529877245,1046.310643572259,-0.0028242526212542973
1699574400,945.3315433106461,0.024694266335225423,1133.3080180079387,0.016294497509087735,1046.0285192414212,0.021873746802647753,1069.1996730521287,0.02187594059229192
1699833600,938.6719239545453,-0.007044744675268277,1132.787670753104,-0.00045914018657455813,1037.0497847515553,-0.008583642151914983,1067.8405620946894,-0.0012711479358757938
1699920000,953.123700239201,0.015395982255196783,1151.652281154537,0.016653262467882568,1051.86477800679,0.014285710747033997,1086.8433013792778,0.01779548366968986
1700006400,955.8311594327606,0.0028406167980925545,1168.0354183362037,0.014225767143223766,1055.063425945115,0.003040930740533243,1089.9306067433133,0.0028406168213186422
1700092800,958.6465965130022,0.002945538082178123,1165.0181518912264,-0.0025831977332291256,1064.6034544313861,0.009042137421952035,1089.821602813138,-0.00010000997265413591
1700179200,957.5817564551967,-0.0011107743580155427,1167.8392543735486,0.0024215094655328784,1064.4911956321052,-0.00010544658559352715,1091.8099941131456,0.0018245108143157829
1700438400,966.2740413710173,0.009077329279954194,1180.0751257796665,0.010477359242973439,1074.36782925947,0.009278267089376735,1101.7207238400822,0.00907733926266796
1700524800,962.185468905351,-0.004231276315635357,1176.4754191769166,-0.00305040460908923,1069.8223326148964,-0.004230856994021037,1098.284001677655,-0.003119413194342391
1700611200,962.089240781687,-0.00010000995314707328,1184.1624175720265,0.006533921805597753,1073.582188921252,0.0035144679557825853,1101.923831800872,0.003314106476701051
1700784000,962.089240781687,0.0,1182.6094045477894,-0.0013114864998176046,1066.0624763085411,-0.007004319455287122,1100.478673536501,-0.001311486531704431
1701043200,959.7696888737348,-0.0024109529653065787,1179.6399161138397,-0.002510962979433762,1065.052318371761,-0.0009475597905650446,1097.7552584076711,-0.002474755026444897
1701129600,962.6622049855362,0.003013760640008911,1183.1950566351288,0.0030137506138323555,1068.4754839086481,0.003214082048213829,1101.0636189919342,0.0030137506141960646
1701216000,962.5659291673408,-0.0001000099699529633,1195.5989514060755,0.010483389616435579,1062.6953973571071,-0.0054096576277038455,1105.3215839681613,0.003867138013446958
1701302400,965.4175216889699,0.0029624906047691635,1195.4793796778044,-0.00010000989724057163,1065.9502175092598,0.0030627968844574305,1108.4855456057849,0.0028624806422985483
1701388800,965.3209799368011,-9.999999999987796e-05,1207.8170266157879,0.010320250727627434,1073.1894115663304,0.006791305952341675,1118.786385585879,0.00929271475025395
1701648000,956.0889710972427,-0.009563667455111946,1208.215995616952,0.00033032238523889035,1063.0320881265757,-0.009464613916503328,1122.0676195578703,0.0029328511807666935
1701734400,976.2272828436872,0.02106321938149036,1210.1490232818967,0.0015999023949007096,1085.4229662083494,0.02106321938149014,1114.9683121933817,-0.006326987109106619
1701820800,976.1296601154029,-9.999999999998899e-05,1203.0254813243503,-0.005886499778537613,1079.2501023018867,-0.0056870585003614416,1119.5001976706073,0.004064586793781189
1701907200,975.6666893980547,-0.00047429223418271604,1202.9051666735195,-0.00010001006021775893,1090.1929804514848,0.010139334827264257,1121.9506541536264,0.002188884368325983
1701993600,982.702841835617,0.007211635401740857,1213.4200905947193,0.00874127421887927,1098.2739014322265,0.00741237663940475,1103.6897585428176,-0.016276023854707278
1702252800,969.9978255111914,-0.012928645144338446,1226.7928420122853,0.011020710404598288,1084.0761175021007,-0.012927361664163084,1136.473140635954,0.029703439611888482
1702339200,969.9008159719734,-0.0001000100584419572,1245.851874516591,0.015535656756069383,1092.6621602654195,0.007920147510584785,1145.245969599364,0.007719345622634544
1702425600,985.9912961048655,0.016589820183589676,1280.2933945953114,0.027644955859687848,1110.9003190575413,0.016691489332522957,1164.363727614266,0.01669314585895476
1702512000,985.892696975255,-9.999999999987796e-05,1280.1653527961062,-0.00010000973194557172,1111.7420459812124,0.000757697976345062,1166.0227271666972,0.001424812121063157
1702598400,981.6792725203419,-0.004273715048138671,1274.694290863756,-0.00427371504813856,1108.711743427622,-0.0027257245190506207,1165.9061132492068,-0.0001000099867468629
1702857600,973.1362039482827,-0.008702504790720322,1285.0921505313229,0.008157139905695443,1099.2839737406316,-0.008503355126233347,1165.9061132492068,0.0
1702944000,971.7794715934332,-0.0013941854689455413,1283.3004939455918,-0.0013941853002450433,1105.176319091454,0.005360166700849822,1172.0383488173247,0.0052596306841794505
1703030400,960.2085302642967,-0.011906962091063344,1269.2960093999934,-0.010912864610953865,1093.3355418043566,-0.010713925988598327,1162.0665013004666,-0.008508123925228595
1703116800,964.3955979676422,0.004360581656354334,1298.1279906339848,0.02271493884836251,1092.493729252311,-0.0007699489496668654,1174.381462765795,0.01059746705678788
1703203200,968.2730967540592,0.004020651685458176,1290.667712031228,-0.005746951499838948,1086.433124145129,-0.00554749647060182,1177.760881940819,0.0028776162449508647
1703548800,965.3289165494714,-0.003040650633026609,1290.5386322774755,-0.00010001005878523817,1083.3466493777105,-0.0028409247645567737,1191.5077221715853,0.01167201292007003
1703635200,965.8289617972706,0.0005180050439042017,1292.3861875762652,0.0014316156468165975,1083.9077721173662,0.0005179530854486636,1202.306245213463,0.009062906467947052
1703721600,967.9793929170979,0.0022265133940750914,1292.2569489575076,-9.999999999998899e-05,1086.3208653458482,0.0022262901794385392,1203.0191531450585,0.0005929503688713034
1703808000,967.8825852941108,-0.0001000100040305929,1288.96272103569,-0.0025492050357903695,1080.4285199950264,-0.00542412977490403,1205.8840288235074,0.002381404877020765
1704153600,933.1520070123997,-0.03588304904892714,1330.6339835488893,0.03232930001242873,1041.763626780863,-0.03578662771169849,1205.4041184882585,-0.0003979738712660552
1704240000,933.0586918116985,-9.999999999998899e-05,1330.5009072609073,-0.00010000968683143707,1033.9633099841367,-0.007487607165581278,1192.4260356352072,-0.010766582471385289
1704326400,921.1166174948419,-0.012798845797866165,1330.5009072609073,0.0,1020.8318562046188,-0.012700115809447188,1202.0213669729985,0.008046898550550186
1704412800,917.420145410164,-0.004013033761926077,1330.5009072609073,0.0,1016.7352235004201,-0.004013033761925966,1196.957680821152,-0.0042126423797258505
1704672000,939.5986688615793,0.024174881663950876,1330.5009072609073,0.0,1041.3146772121136,0.024174881663951098,1191.602357206068,-0.004474112745080583
1704758400,939.5047089946931,-9.999999999998899e-05,1330.5009072609073,0.0,1038.9577561974597,-0.002263409002323802,1191.4831849995685,-0.00010001004595106
1704844800,946.1593631354694,0.007083151448912917,1330.5009072609073,0.0,1044.8501015482816,0.005671400319862574,1191.4831849995685,0.0
1704931200,942.9213927957001,-0.0034222251197082443,1330.799380243842,0.00022433128854393303,1041.4830225968476,-0.0032225473744459388,1185.6139413134747,-0.004925997915863123
1705017600,944.5981911993644,0.001778301368996038,1330.6663003058177,-9.999999999998899e-05,1043.3349074572989,0.0017781229460982484,1187.48477506274,0.0015779451338036043
1705363200,944.5037219186507,-0.00010001001652737429,1317.380273102218,-0.009984492130405753,1030.4840578617964,-0.012317089655153213,1192.7489635433308,0.004433057661991979
1705449600,944.5658230473263,6.57500094858321e-05,1319.9847148204326,0.0019769855154134763,1025.1528352506302,-0.005173512943255187,1186.340316743863,-0.005373005548820142
1705536000,952.8264693644312,0.008745442737335907,1334.2561532826896,0.010811821002183697,1058.5427636958298,0.032570683411353274,1189.4645221391042,0.0026334815997961503
1705622400,967.4346823405918,0.015331451681757757,1354.7122370548707,0.015331451702023324,1074.985124212954,0.015533014896551567,1182.9392547394918,-0.00548588652974491
1705881600,967.3379293431485,-0.00010000984997693418,1364.7829325830023,0.007433826352691186,1088.0604914070182,0.012163300588589276,1184.234316316167,0.0010947828229441736
1705968000,967.3379293431485,0.0,1373.2744036973927,0.006221847380754708,1095.2995998357142,0.0066532223951398795,1191.8756439993049,0.006452547082834048
1706054400,963.8713986787665,-0.0035835777335185837,1373.1370626078387,-0.00010000993915282308,1091.4836569439053,-0.0034839261261313537,1187.722824684372,-0.0034842723197180403
1706140800,963.7750115388986,-9.999999999998899e-05,1373.1370626078387,0.0,1089.631772083454,-0.0016966675118493812,1185.7074530093867,-0.0016968366971653603
1706227200,960.0629622513546,-0.0038515724552941055,1351.2976963834271,-0.015904724167108752,1079.8112250415425,-0.009012720896651172,1175.019935246371,-0.009013621138916017
1706486400,962.6326778881378,0.0026766115742629104,1346.182277928383,-0.0037855599611653634,1075.939109935906,-0.003585918553020817,1182.062560740654,0.005993622136126753
1706572800,966.194803890251,0.003700400042441876,1351.1636907996738,0.003700399977747848,1055.2317713298494,-0.0192458275889702,1198.6555296582944,0.014037301805112312
1706659200,944.541121652517,-0.022411300651326682,1351.0285609674197,-0.00010000996413250807,1034.8050369078078,-0.019357580938165753,1166.1196232029429,-0.027143666925414922
1706745600,956.9516898092505,0.013139256589507431,1395.169489727707,0.03267209149796191,1048.6099578546373,0.013340600842146166,1166.002999252892,-0.00010001028001782597
1706832000,950.9408977605436,-0.00628118651413323,1386.40618371606,-0.006281176642815911,1042.9421301023772,-0.0054050867148505155,1166.002999252892,0.0
1707091200,938.6214142936865,-0.012955046413367421,1386.2675291459934,-0.00010001006320881078,1053.2115410846636,0.009846577950857416,1147.456665938274,-0.015905905324858916
1707177600,938.5702638807035,-5.449525464051863e-05,1386.0533725984612,-0.00015448428462006003,1062.3026200021854,0.008631769177310122,1158.1189564950694,0.009292107382614656
1707264000,878.4045783623734,-0.0641035496581398,1385.9147672612014,-9.999999999998899e-05,1062.9199149556694,0.0005810914346446872,1158.0031331248533,-0.00010000990793435083
1707350400,875.3760226550938,-0.0034477913502292123,1390.4522095104735,0.003273969190932924,1056.8031376346598,-0.005754692554861607,1162.0749974960554,0.0035162809622235613
1707436800,888.8129256519156,0.015349864114470924,1405.3854348579646,0.010739833591798531,1059.7773536027976,0.0028143519471324208,1179.9127032593697,0.01534987483746697
1707696000,887.7767029762534,-0.0011658501420894751,1404.0279212275286,-0.0009659368859000761,1050.2373251165263,-0.009001917670574011,1178.510592427006,-0.0011883174310187705
1707782400,876.044025296391,-0.013215798117396926,1403.8875184354058,-9.999999999998899e-05,1038.396547829429,-0.01127438246948953,1164.1289669459563,-0.01220322122980022
1707868800,874.9832937347729,-0.001210819925698603,1403.8875184354058,0.0,1033.402101616106,-0.004809767736384529,1164.0125422489727,-0.00010001013658222924
1707955200,890.5360506384095,0.01777491869273451,1403.8875184354058,0.0,1031.774734354217,-0.0015747667431138535,1182.292006624372,0.01570383798449626
1708041600,882.8511601847604,-0.008629510785262418,1403.5107581404047,-0.0002683692888878486,1023.0765184199917,-0.008430343993322764,1182.2224129971648,-5.8863315337776e-05
1708387200,879.2188570978572,-0.004114287040346665,1371.8180359179119,-0.02258103262741251,1018.8677125448866,-0.004113872031395127,1181.833090149313,-0.00032931438583105876
1708473600,882.6848201246693,0.003942093596869256,1343.8463185418832,-0.020390253403624437,1023.1326906338195,0.004185997884141424,1186.49198695527,0.003942093722700157
1708560000,904.6591877488372,0.024894919594362408,1363.3296107731712,0.01449815500661411,1034.6366915230733,0.011243899246467404,1186.3733259370613,-0.00010000996173031851
1708646400,895.4016950516094,-0.010233127372822337,1366.9613863090835,0.002663901309861938,1024.255021741506,-0.01003412102685497,1174.351665490336,-0.01013311761475244
1708905600,887.5576097671338,-0.00876040924182464,1382.2533439778574,0.011186824896395553,1016.6230503295138,-0.007451241390074692,1165.6012877539313,-0.007451241390074692
1708992000,894.5813493496165,0.007913559080773958,1388.7523311943905,0.0047017337630961276,1024.8723166949899,0.008114380608232663,1163.2009402232773,-0.002059321275527548
1709078400,888.6537535779894,-0.006626111505607213,1391.704484634991,0.00212575948517868,1018.0820722066686,-0.006625454095802397,1155.2623246190199,-0.006824801571028272
1709164800,885.3715583077291,-0.003693446696247271,1411.6313817889816,0.014318339398911029,1014.3222159003132,-0.003693077806788292,1161.8134483054366,0.005670680629680458
1709251200,880.0318708419298,-0.006031013099184412,1411.490204732369,-0.00010000985982172583,1008.2054385793037,-0.00603040850838521,1161.462656256283,-0.0003019349187817211
1709510400,902.5791701673991,0.025621003139236542,1415.398380251079,0.0027688293589336332,982.6159125592051,-0.025381261636673758,1161.346498436871,-0.00010000994761771853
1709596800,899.092146934742,-0.003863398744301083,1415.256840413054,-9.999999999987796e-05,954.6693798960779,-0.028440952671263897,1150.2148818642765,-0.00958509504921834
1709683200,918.6299830200044,0.021730627001773195,1414.8084162439757,-0.0003168500276935493,949.0576387292712,-0.005878203789690617,1148.3853030038547,-0.0015906409222044005
1709769600,920.4096731879578,0.0019373308087577978,1446.7108356276071,0.02254893243307521,948.3842571903343,-0.0007095264939213086,1160.2396612285759,0.010322631431901375
1709856000,917.6464117321458,-0.0030022081865361816,1446.3870193539556,-0.0002238293000073055,958.0925454329649,0.010236661109698453,1163.7916928711863,0.003061463731423686
1710115200,917.5546380991484,-0.00010000979878965754,1425.793608705773,-0.014237828722620027,969.4282865658595,0.01183157220764297,1160.8924299922583,-0.002491221493234219
1710201600,946.4132470201903,0.03145165173032827,1441.724341694961,0.011173239164431692,972.1218983499817,0.002778557033511264,1191.5362536647262,0.026396781373337452
1710288000,946.3186056954883,-9.999999999998899e-05,1442.7605142447048,0.0007187036521321133,960.3372932767124,-0.012122559005482425,1176.854910708537,-0.01232135649337962
1710374400,930.493640916005,-0.016722660512262455,1427.6068612603983,-0.010503235176379633,970.8312218575611,0.010927336316434166,1205.3079758906072,0.0241772073372577
1710460800,928.2638614493169,-0.002396340360255489,1414.590277104369,-0.009117765198002226,968.6987328130947,-0.002196560016257121,1202.4196359717018,-0.0023963501251794694
1710720000,934.5277863653644,0.006748000408275612,1424.1359329036104,0.006748000430754519,974.8716823479319,0.006372414173507757,1210.0827200496367,0.0063730530080226
1710806400,942.3841232718574,0.008406745118888947,1423.9935051630025,-0.00010000993396575009,988.1153949267308,0.013585082856137465,1209.961699723375,-0.00010000996151460217
1710892800,950.330971240082,0.00843270570034016,1439.1597904998328,0.01065052985272863,1002.6497839979502,0.014709202129471022,1227.636495006431,0.014607731209258068
1710979200,940.0486181187173,-0.010819760096787534,1446.5118027079125,0.005108544761055489,961.6840563545862,-0.04085746418856029,1214.3537748193153,-0.010819750179426046
1711065600,934.8555487247495,-0.005524256186196452,1426.5597453053724,-0.013793221296355296,966.7907613671903,0.005310169154682409,1210.1916241440833,-0.0034274613885489913
1711324800,924.8123103990429,-0.010743091100445135,1427.0016727838747,0.0003097854681211043,958.7660126002766,-0.0083003986876804,1208.1491680525921,-0.0016877129627597132
1711411200,922.2075605591054,-0.0028165172658801696,1417.0887972245619,-0.006946646068027529,952.3686310952519,-0.006672515943357493,1199.8469376695246,-0.006871858709673995
1711497600,922.115330553976,-0.00010001002927528813,1434.0943975794737,0.012000377385113836,972.5708479187313,0.021212602099510702,1225.3013763941215,0.021214738251561727
1711584000,922.115330553976,0.0,1433.4298101547151,-0.0004634195809427588,962.30135130807,-0.010559124440792766,1225.7729982092637,0.00038490270575741725
1711929600,916.5670518344506,-0.00601690323941606,1433.2864528313385,-0.00010001000562509521,954.1643437418752,-0.00845577900845107,1215.1640022545748,-0.008654943427688133
1712016000,911.9801272508591,-0.005004461566026186,1398.5600555919584,-0.024228511454064794,947.4863580528353,-0.006998779332762939,1206.658479572441,-0.00699948539156281
1712102400,916.1724518035437,0.004596947266079399,1405.1010360082362,0.004676939249140144,952.0318546974088,0.004797427008780275,1203.582899080764,-0.0025488409054785777
1712188800,911.689772443905,-0.00489283360443149,1404.9605119190348,-0.00010000995344827679,947.374184881929,-0.004892346608465381,1192.6813272295046,-0.009057599488648038
1712275200,928.1739295880973,0.018080884136721487,1430.5039502569837,0.018180894139906423,951.6390773424871,0.004501803541427263,1203.3495688170842,0.008944754431899238
1712534400,921.803970452015,-0.006862893831664829,1434.643520524254,0.0028937845760765857,945.2977824229156,-0.0066635503633163395,1195.091108376862,-0.006862893920625668
1712620800,928.4808195943897,0.0072432419000110215,1407.0248147556665,-0.019251267212704426,952.1441134966898,0.007242512572309456,1172.084089987711,-0.019251267311659936
1712707200,918.1371899408144,-0.011140380539141237,1382.4418946402232,-0.01747156116767723,941.5379261165601,-0.01113926687125033,1156.1501122782556,-0.013594568722131939
1712793600,917.2627028816519,-0.000952457942825391,1381.4014693084152,-0.0007525996830981541,982.279136161362,0.043270917628185135,1205.9415440403457,0.043066580397569165
1712880000,924.9913594434639,0.008425783079952787,1376.143790347754,-0.0038060470308414196,990.7529201253999,0.00862665575607413,1216.3457840747544,0.008627482887396676
1713139200,920.0378490680833,-0.005355196375413596,1377.129762438814,0.000716474614045115,969.091595796391,-0.021863497839872403,1216.2241379336735,-0.00010000950607425008
1713225600,913.9340983770979,-0.006634238686123561,1374.9596437821003,-0.0015758272865081802,950.5167462348007,-0.019167279586534414,1195.2952034091163,-0.017208122969927908
1713312000,911.4545292418636,-0.002713072134672978,1366.5590518641934,-0.006109700714414745,942.7725160235276,-0.008147389556206863,1191.8138747337457,-0.0029125262658474815
1713398400,917.5582071712687,0.006696634591834227,1341.1695947047403,-0.018579114546728115,937.3852068269082,-0.0057143256777809626,1196.0828630609199,0.0035819253473012846
1713484800,905.6870845447953,-0.012937732487915632,1324.082699158454,-0.012740294451760281,925.9372925231074,-0.012212603975853664,1181.2378089687381,-0.012411392680764188
1713744000,910.1162273871917,0.004890367675522755,1326.1510200907444,0.001562078360819008,930.6511345524151,0.005090886896306879,1187.2519660247767,0.0050914024342729736
1713830400,911.3850752242311,0.001394160216967144,1333.8347908246685,0.005794039002736229,936.5995664886902,0.006391688265803275,1194.8412750596337,0.006392332252999289
1713916800,922.7782994250047,0.01250099931466453,1347.5499774407888,0.010282522776033254,948.4965159896153,0.012702279529689164,1210.020002378341,0.012703551204279906
1714003200,927.5285768621496,0.005147799249402452,1329.3649064638273,-0.013494913941149544,953.3787034036573,0.005147290824730311,1216.24894295431,0.005147799675811804
1714089600,921.632127848673,-0.006357161558756985,1320.913918569641,-0.006357161869622652,950.0677966660512,-0.003472813820767917,1209.9377400879998,-0.005189071614714047
1714348800,922.9722146999997,0.0014540366061834842,1351.9594316862285,0.023503055483135027,973.6370924409645,0.024808014604454476,1211.6970338675885,0.001454036618000476
1714435200,905.9257802123565,-0.018469065716332445,1308.269294388709,-0.032316159992335725,955.8478832175922,-0.01827088281812861,1189.3181217208041,-0.018469065716331445
1714521600,918.7971375240257,0.014207960070031556,1294.0761545727614,-0.01084879074730516,950.0677966660512,-0.006047077838456816,1204.9379261306767,0.01313341159493353
1714608000,925.5444126016231,0.007343596101942573,1296.1226574763389,0.001581439312011046,970.9995672422954,0.022031870409351173,1209.1276052904543,0.0034770912832262635
1714694400,980.71635671778,0.059610261123043795,1295.9930321265463,-0.00010001009475835154,1029.0811225700945,0.05981625253732581,1199.889740137568,-0.007640107721026856
1714953600,997.6814311908762,0.017298655576495348,1295.9930321265463,0.0,1019.7095250969325,-0.009106762593950601,1199.7697390710732,-0.00010001007799353978
1715040000,996.3203907782413,-0.0013642034121155167,1295.9930321265463,0.0,1023.5815545741943,0.0037971886914500708,1211.0310922610677,0.009386262066180873
1715126400,1005.3151947100538,0.009028023530449403,1304.588680265185,0.00663248021058771,1025.4896116484733,0.0018640987283840005,1218.413533560945,0.00609599650005177
1715212800,983.8340888277629,-0.021367533282421247,1304.4582213971585,-0.00010000000000010001,1035.7591082591348,0.010014237583697572,1218.291692207589,-9.999999999998899e-05
1715299200,996.6364275301906,0.013012700868783478,1321.5632048546363,0.013112710838034669,1027.2292377096437,-0.008235380680192916,1234.266798883887,0.013112710838034669
1715558400,998.8815040310884,0.0022526534640734397,1327.029553486597,0.0041362748386764014,1045.3551377024842,0.017645428427694343,1255.7969340678496,0.017443663884851857
1715644800,997.6891359852239,-0.0011937031980796542,1339.4974888225988,0.00939537126603085,1051.8086057929622,0.006173469529849651,1262.5102618937592,0.005345870533513208
1715731200,1003.0548376775399,0.0053781298189814475,1372.3204067926802,0.024503904071468074,1064.6595410168393,0.012217940748059153,1277.6814803282543,0.012016709006181348
1715817600,997.899665910936,-0.005139471515376082,1377.8361309049137,0.00401926844848477,1065.3329225557763,0.000632485327932919,1277.553699553863,-0.00010000988224267982
1715904000,996.0505987472077,-0.0018529589966747029,1373.226528377885,-0.0033455375596815884,1065.5012679405104,0.00015802138577503122,1268.293355332657,-0.007248497049039737
1716163200,1001.0953931667163,0.005064797336454374,1380.1816424916328,0.005064797373208085,1072.0669948302693,0.006162101432736655,1259.7276485952516,-0.006753726731587917
1716249600,1007.75925906887,0.00665657433611222,1409.0195464486944,0.02089428164324869,1079.4184476866208,0.006857270013722827,1268.113119183506,0.006656574218725009
1716336000,1007.6584731310131,-0.00010000993486281029,1410.7532953816612,0.0012304647847765082,1071.2813544920514,-0.0075384047882529615,1258.5526194445035,-0.007539153719313352
1716422400,986.3404676638957,-0.021155982940209705,1383.2683315057648,-0.019482473630133,1048.7222166539182,-0.021058088749084658,1246.4653821210914,-0.009604077840422165
