date,unix,open,high,low,close,volume
2020-08-19 21:00:00,1597870800000,11721.0,11767.1,11706.7,11716.5,169.95532848
2020-08-19 22:00:00,1597874400000,11718.3,11784.0,11698.2,11754.0,242.50987067
2020-08-19 23:00:00,1597878000000,11751.9,11764.0,11711.2,11764.0,193.71326378
2020-08-20 00:00:00,1597881600000,11764.4,11835.5,11762.3,11798.5,253.32774978
2020-08-20 01:00:00,1597885200000,11801.5,11821.9,11760.9,11767.0,193.83243329
2020-08-20 02:00:00,1597888800000,11766.5,11777.4,11705.6,11749.0,199.41799632
2020-08-20 03:00:00,1597892400000,11750.1,11764.3,11708.5,11709.2,172.65965056
2020-08-20 04:00:00,1597896000000,11715.2,11749.3,11690.9,11726.2,174.26945665
2020-08-20 05:00:00,1597899600000,11725.4,11729.8,11691.8,11707.1,178.38429694
2020-08-20 06:00:00,1597903200000,11706.9,11803.0,11680.7,11774.3,191.19073171
2020-08-20 07:00:00,1597906800000,11773.8,11775.8,11703.4,11705.9,149.10851967
2020-08-20 08:00:00,1597910400000,11706.0,11786.2,11690.9,11771.8,229.73752704
2020-08-20 09:00:00,1597914000000,11772.3,11811.6,11752.4,11793.7,198.60316684
2020-08-20 10:00:00,1597917600000,11795.4,11812.2,11760.7,11784.8,215.68157555
2020-08-20 11:00:00,1597921200000,11785.0,11829.3,11748.6,11829.3,204.46450082
2020-08-20 12:00:00,1597924800000,11829.3,11863.3,11788.6,11789.6,187.13462293
2020-08-20 13:00:00,1597928400000,11790.0,11830.0,11750.8,11826.5,223.1246201
2020-08-20 14:00:00,1597932000000,11827.5,11875.4,11805.2,11853.2,174.10974774
2020-08-20 15:00:00,1597935600000,11856.6,11875.9,11825.9,11874.1,189.42742814
2020-08-20 16:00:00,1597939200000,11876.4,11892.5,11840.2,11857.2,157.33858099
2020-08-20 17:00:00,1597942800000,11857.2,11869.5,11833.4,11836.5,135.41062723
2020-08-20 18:00:00,1597946400000,11839.9,11883.1,11836.5,11874.4,157.87082665
2020-08-20 19:00:00,1597950000000,11874.4,11884.8,11851.5,11856.2,129.48076131
2020-08-20 20:00:00,1597953600000,11854.0,11889.4,11852.8,11864.6,156.79254907
2020-08-20 21:00:00,1597957200000,11864.5,11893.1,11831.0,11833.3,105.51689331
2020-08-20 22:00:00,1597960800000,11833.3,11848.3,11818.7,11832.0,136.31364487
2020-08-20 23:00:00,1597964400000,11832.0,11881.9,11828.0,11871.1,123.95517835
2020-08-21 00:00:00,1597968000000,11871.0,11888.8,11836.0,11840.2,171.94691222
2020-08-21 01:00:00,1597971600000,11836.4,11843.6,11800.4,11818.5,191.98853421
2020-08-21 02:00:00,1597975200000,11817.1,11842.7,11808.9,11811.8,198.18972105
2020-08-21 03:00:00,1597978800000,11810.9,11884.4,11792.8,11879.5,189.36085287
2020-08-21 04:00:00,1597982400000,11883.0,11884.6,11845.5,11878.0,155.71281836
2020-08-21 05:00:00,1597986000000,11878.0,11881.2,11848.0,11859.5,148.42925121
2020-08-21 06:00:00,1597989600000,11859.3,11859.3,11816.3,11840.4,144.39655992
2020-08-21 07:00:00,1597993200000,11838.6,11871.2,11824.9,11839.7,173.59174325
2020-08-21 08:00:00,1597996800000,11841.7,11841.7,11808.1,11834.6,253.76990011
2020-08-21 09:00:00,1598000400000,11835.3,11843.6,11779.1,11786.5,155.41617305
2020-08-21 10:00:00,1598004000000,11784.5,11796.1,11746.8,11776.0,184.46478848
2020-08-21 11:00:00,1598007600000,11775.3,11781.5,11709.0,11734.9,179.8449472
2020-08-21 12:00:00,1598011200000,11724.3,11790.6,11637.7,11778.1,270.80439359
2020-08-21 13:00:00,1598014800000,11776.8,11782.9,11701.1,11711.4,155.29660366
2020-08-21 14:00:00,1598018400000,11711.6,11754.9,11691.5,11743.4,221.64135414
2020-08-21 15:00:00,1598022000000,11744.4,11768.0,11717.9,11731.0,214.62800202
2020-08-21 16:00:00,1598025600000,11730.1,11756.2,11663.7,11664.4,198.85149887
2020-08-21 17:00:00,1598029200000,11664.4,11780.0,11600.0,11696.9,631.90535271
2020-08-21 18:00:00,1598032800000,11697.5,11705.2,11613.2,11679.2,237.9642033
2020-08-21 19:00:00,1598036400000,11674.5,11724.0,11674.3,11675.3,151.44135861
2020-08-21 20:00:00,1598040000000,11680.4,11716.3,11617.8,11617.8,122.85346853
2020-08-21 21:00:00,1598043600000,11617.4,11652.8,11488.1,11530.8,388.60175625
2020-08-21 22:00:00,1598047200000,11530.6,11589.5,11514.6,11547.0,189.35196136
2020-08-21 23:00:00,1598050800000,11545.5,11578.5,11491.2,11531.4,233.84616183
2020-08-22 00:00:00,1598054400000,11530.9,11539.5,11403.8,11426.3,457.36795813
2020-08-22 01:00:00,1598058000000,11422.4,11457.7,11378.7,11453.0,178.82736207
2020-08-22 02:00:00,1598061600000,11454.3,11483.8,11426.2,11452.0,123.47019373
2020-08-22 03:00:00,1598065200000,11456.8,11478.2,11440.6,11469.9,66.93835032
2020-08-22 04:00:00,1598068800000,11469.5,11469.5,11409.6,11419.1,145.95045561
2020-08-22 05:00:00,1598072400000,11417.7,11477.2,11417.7,11469.4,85.86466517
2020-08-22 06:00:00,1598076000000,11472.8,11586.5,11470.2,11562.3,189.98602369
2020-08-22 07:00:00,1598079600000,11563.7,11584.5,11528.8,11576.0,146.83947869
2020-08-22 08:00:00,1598083200000,11578.8,11619.8,11548.0,11571.6,259.75483703
2020-08-22 09:00:00,1598086800000,11573.3,11583.9,11544.4,11583.5,126.04383879
2020-08-22 10:00:00,1598090400000,11589.5,11600.2,11566.2,11573.9,105.55639749
2020-08-22 11:00:00,1598094000000,11575.7,11581.4,11547.4,11558.8,137.23973341
2020-08-22 12:00:00,1598097600000,11563.4,11607.5,11563.4,11587.8,127.99319062
2020-08-22 13:00:00,1598101200000,11586.4,11600.7,11560.9,11599.5,91.81240952
2020-08-22 14:00:00,1598104800000,11600.8,11646.4,11570.4,11620.9,158.46035777
2020-08-22 15:00:00,1598108400000,11622.3,11634.9,11581.3,11583.5,115.76999654
2020-08-22 16:00:00,1598112000000,11584.1,11591.3,11558.0,11579.0,161.30093735
2020-08-22 17:00:00,1598115600000,11581.2,11613.6,11561.8,11606.6,130.61532598
2020-08-22 18:00:00,1598119200000,11606.6,11621.4,11596.7,11601.0,63.29975371
2020-08-22 19:00:00,1598122800000,11603.7,11609.6,11583.0,11587.0,115.81429473
2020-08-22 20:00:00,1598126400000,11588.2,11613.4,11572.3,11607.8,87.89004471
2020-08-22 21:00:00,1598130000000,11608.4,11681.2,11601.3,11668.7,130.45679636
2020-08-22 22:00:00,1598133600000,11668.5,11687.6,11646.0,11670.1,137.51472399
2020-08-22 23:00:00,1598137200000,11667.6,11689.9,11664.4,11669.8,122.32305238
2020-08-23 00:00:00,1598140800000,11669.7,11694.9,11623.2,11647.4,143.71150193
2020-08-23 01:00:00,1598144400000,11649.5,11657.2,11621.2,11654.0,124.64045296
2020-08-23 02:00:00,1598148000000,11653.9,11658.2,11610.1,11612.3,120.14512402
2020-08-23 03:00:00,1598151600000,11611.3,11631.4,11591.8,11604.4,112.87573278
2020-08-23 04:00:00,1598155200000,11601.3,11618.3,11590.0,11611.5,95.02267589
2020-08-23 05:00:00,1598158800000,11612.3,11612.3,11567.8,11581.8,117.11935376
2020-08-23 06:00:00,1598162400000,11581.5,11616.9,11572.2,11616.7,85.59707929
2020-08-23 07:00:00,1598166000000,11617.1,11627.8,11605.1,11623.5,46.46367044
2020-08-23 08:00:00,1598169600000,11625.4,11625.9,11573.3,11574.8,95.28306387
2020-08-23 09:00:00,1598173200000,11576.2,11606.5,11550.8,11591.8,145.35032393
2020-08-23 10:00:00,1598176800000,11589.7,11589.8,11529.8,11535.0,130.38315152
2020-08-23 11:00:00,1598180400000,11535.0,11561.2,11523.5,11537.8,82.55783553
2020-08-23 12:00:00,1598184000000,11533.4,11568.4,11533.4,11567.9,111.6054506
2020-08-23 13:00:00,1598187600000,11568.9,11678.6,11557.5,11590.9,239.72591657
2020-08-23 14:00:00,1598191200000,11594.4,11629.7,11587.8,11629.7,134.57968652
2020-08-23 15:00:00,1598194800000,11627.4,11673.7,11624.9,11666.6,233.82960822
2020-08-23 16:00:00,1598198400000,11668.4,11674.4,11637.6,11648.1,187.4644992
2020-08-23 17:00:00,1598202000000,11653.1,11671.1,11634.9,11646.1,171.54440411
2020-08-23 18:00:00,1598205600000,11650.9,11693.3,11643.4,11678.9,192.68559322
2020-08-23 19:00:00,1598209200000,11679.4,11708.7,11664.2,11699.9,183.6501547
2020-08-23 20:00:00,1598212800000,11700.0,11727.0,11679.2,11679.2,178.02306061
2020-08-23 21:00:00,1598216400000,11679.2,11689.8,11654.4,11683.8,151.97711239
2020-08-23 22:00:00,1598220000000,11683.6,11696.2,11652.5,11664.5,157.80584852
2020-08-23 23:00:00,1598223600000,11663.9,11691.1,11659.0,11660.0,178.10661214
2020-08-24 00:00:00,1598227200000,11663.0,11663.9,11601.3,11641.3,203.16188421
2020-08-24 01:00:00,1598230800000,11645.7,11648.8,11616.4,11644.0,146.4988091
2020-08-24 02:00:00,1598234400000,11644.0,11679.5,11644.0,11654.5,120.25028517
2020-08-24 03:00:00,1598238000000,11656.1,11688.0,11654.7,11684.8,88.32851033
2020-08-24 04:00:00,1598241600000,11688.0,11691.0,11660.8,11680.4,72.19268082
2020-08-24 05:00:00,1598245200000,11680.7,11683.7,11655.6,11660.8,56.8276675
2020-08-24 06:00:00,1598248800000,11660.8,11756.9,11646.9,11756.4,126.57623284
2020-08-24 07:00:00,1598252400000,11758.9,11781.5,11743.3,11757.1,89.72295146
2020-08-24 08:00:00,1598256000000,11762.5,11816.2,11762.5,11787.7,187.92849072
2020-08-24 09:00:00,1598259600000,11786.5,11799.0,11765.6,11787.3,81.55507043
2020-08-24 10:00:00,1598263200000,11788.6,11807.0,11770.7,11783.2,98.23900162
2020-08-24 11:00:00,1598266800000,11780.7,11831.3,11779.3,11799.3,176.72205986
2020-08-24 12:00:00,1598270400000,11799.8,11829.6,11785.9,11785.9,150.12175516
2020-08-24 13:00:00,1598274000000,11787.9,11799.5,11762.9,11777.0,143.7521271
2020-08-24 14:00:00,1598277600000,11777.0,11797.9,11738.8,11742.0,187.29572602
2020-08-24 15:00:00,1598281200000,11737.1,11773.0,11733.6,11770.2,130.38652785
2020-08-24 16:00:00,1598284800000,11772.6,11790.9,11747.0,11766.8,87.23423489
2020-08-24 17:00:00,1598288400000,11767.3,11768.4,11741.5,11757.4,89.34611844
2020-08-24 18:00:00,1598292000000,11758.3,11762.1,11726.2,11743.7,116.79343613
2020-08-24 19:00:00,1598295600000,11742.1,11758.6,11708.9,11754.6,108.20189085
2020-08-24 20:00:00,1598299200000,11755.6,11756.6,11710.0,11739.4,101.15252979
2020-08-24 21:00:00,1598302800000,11734.7,11776.1,11723.9,11763.7,83.1726677
2020-08-24 22:00:00,1598306400000,11763.4,11766.1,11742.6,11761.8,137.25469653
2020-08-24 23:00:00,1598310000000,11761.9,11790.2,11756.3,11762.1,130.25993052
2020-08-25 00:00:00,1598313600000,11761.7,11772.4,11741.7,11750.7,158.53476762
2020-08-25 01:00:00,1598317200000,11748.9,11772.2,11744.8,11768.0,73.18980819
2020-08-25 02:00:00,1598320800000,11767.0,11767.0,11685.1,11689.9,167.71260343
2020-08-25 03:00:00,1598324400000,11687.7,11695.8,11665.1,11676.3,155.41803114
2020-08-25 04:00:00,1598328000000,11674.8,11693.5,11655.0,11687.7,117.19425875
2020-08-25 05:00:00,1598331600000,11683.8,11704.1,11673.7,11674.3,98.5402233
2020-08-25 06:00:00,1598335200000,11673.0,11674.5,11600.0,11615.1,205.54154694
2020-08-25 07:00:00,1598338800000,11614.0,11614.0,11556.1,11589.7,153.19127059
2020-08-25 08:00:00,1598342400000,11593.6,11599.3,11515.2,11593.0,265.93507286
2020-08-25 09:00:00,1598346000000,11592.3,11608.2,11578.0,11604.3,106.4044054
2020-08-25 10:00:00,1598349600000,11604.5,11662.9,11585.0,11643.7,108.59649663
2020-08-25 11:00:00,1598353200000,11651.5,11664.8,11615.3,11624.3,125.38785969
2020-08-25 12:00:00,1598356800000,11621.9,11621.9,11446.8,11495.5,770.2531375
2020-08-25 13:00:00,1598360400000,11495.3,11533.0,11385.5,11448.2,977.82362502
2020-08-25 14:00:00,1598364000000,11447.9,11448.0,11329.6,11400.6,1164.9626755
2020-08-25 15:00:00,1598367600000,11400.0,11441.5,11351.8,11429.5,382.06810973
2020-08-25 16:00:00,1598371200000,11428.7,11450.9,11300.0,11336.0,483.74326081
2020-08-25 17:00:00,1598374800000,11336.1,11364.8,11174.0,11234.3,911.20212308
2020-08-25 18:00:00,1598378400000,11232.5,11307.0,11114.1,11302.7,544.1849553
2020-08-25 19:00:00,1598382000000,11302.7,11336.8,11257.8,11298.1,417.10346094
2020-08-25 20:00:00,1598385600000,11304.1,11332.0,11236.2,11265.8,405.44995661
2020-08-25 21:00:00,1598389200000,11266.3,11323.0,11266.3,11309.1,90.45464064
2020-08-25 22:00:00,1598392800000,11306.7,11398.7,11306.7,11366.5,217.02963142
2020-08-25 23:00:00,1598396400000,11366.6,11385.7,11326.7,11330.5,256.7624084
2020-08-26 00:00:00,1598400000000,11329.7,11339.6,11254.9,11291.7,289.28085878
2020-08-26 01:00:00,1598403600000,11289.2,11354.7,11289.2,11345.1,159.7093012
2020-08-26 02:00:00,1598407200000,11346.0,11406.6,11346.0,11402.9,151.51764565
2020-08-26 03:00:00,1598410800000,11404.4,11410.7,11332.7,11369.1,153.77633261
2020-08-26 04:00:00,1598414400000,11369.9,11400.1,11347.0,11354.9,197.77470887
2020-08-26 05:00:00,1598418000000,11356.0,11391.8,11350.0,11361.0,151.17713987
2020-08-26 06:00:00,1598421600000,11363.1,11370.9,11303.3,11324.6,129.17488555
2020-08-26 07:00:00,1598425200000,11325.1,11364.7,11303.8,11343.0,90.5092644
2020-08-26 08:00:00,1598428800000,11343.3,11369.6,11328.4,11357.9,76.78294976
2020-08-26 09:00:00,1598432400000,11363.0,11375.3,11345.8,11366.4,83.36863096
2020-08-26 10:00:00,1598436000000,11366.8,11444.1,11366.8,11392.5,337.40630391
2020-08-26 11:00:00,1598439600000,11392.8,11434.7,11374.1,11375.8,138.56334437
2020-08-26 12:00:00,1598443200000,11379.2,11414.6,11256.1,11311.0,287.75548929
2020-08-26 13:00:00,1598446800000,11312.5,11425.2,11250.4,11402.8,448.98141363
2020-08-26 14:00:00,1598450400000,11399.5,11515.0,11399.5,11445.2,393.63797798
2020-08-26 15:00:00,1598454000000,11448.1,11496.9,11448.1,11490.5,103.25607275
2020-08-26 16:00:00,1598457600000,11490.9,11558.1,11457.9,11473.9,238.08699061
2020-08-26 17:00:00,1598461200000,11473.9,11497.8,11448.7,11455.9,116.19834158
2020-08-26 18:00:00,1598464800000,11455.0,11474.2,11435.6,11448.8,142.97023494
2020-08-26 19:00:00,1598468400000,11447.3,11489.9,11447.3,11471.0,62.4911619
2020-08-26 20:00:00,1598472000000,11468.0,11520.6,11468.0,11518.3,79.87271793
2020-08-26 21:00:00,1598475600000,11517.3,11518.0,11470.1,11476.8,84.6364599
2020-08-26 22:00:00,1598479200000,11477.8,11486.7,11447.0,11457.7,200.58315399
2020-08-26 23:00:00,1598482800000,11457.9,11490.0,11447.0,11472.4,127.16360563
2020-08-27 00:00:00,1598486400000,11469.8,11488.5,11455.3,11466.4,121.33418546
2020-08-27 01:00:00,1598490000000,11466.4,11478.7,11389.1,11409.2,254.08389779
2020-08-27 02:00:00,1598493600000,11408.5,11411.5,11371.2,11388.5,221.85338958
2020-08-27 03:00:00,1598497200000,11383.7,11424.6,11383.6,11393.6,148.47398096
2020-08-27 04:00:00,1598500800000,11391.7,11414.3,11371.8,11375.3,151.30970275
2020-08-27 05:00:00,1598504400000,11375.3,11394.3,11340.0,11354.0,165.51612262
2020-08-27 06:00:00,1598508000000,11354.4,11409.8,11344.5,11398.1,95.49605899
2020-08-27 07:00:00,1598511600000,11396.6,11414.1,11381.5,11409.1,72.87023353
2020-08-27 08:00:00,1598515200000,11408.7,11408.7,11377.1,11377.1,78.94609125
2020-08-27 09:00:00,1598518800000,11377.2,11452.2,11377.2,11429.9,126.43462885
2020-08-27 10:00:00,1598522400000,11434.7,11435.9,11358.3,11381.0,140.0827087
2020-08-27 11:00:00,1598526000000,11383.2,11383.3,11310.1,11319.5,138.19732438
2020-08-27 12:00:00,1598529600000,11319.4,11379.7,11279.4,11362.5,236.3299117
2020-08-27 13:00:00,1598533200000,11361.2,11600.0,11346.6,11401.7,1500.53356084
2020-08-27 14:00:00,1598536800000,11400.1,11413.6,11251.6,11316.2,743.99555719
2020-08-27 15:00:00,1598540400000,11314.1,11339.1,11293.3,11329.0,170.6011848
2020-08-27 16:00:00,1598544000000,11326.6,11366.3,11259.2,11272.4,223.94308303
2020-08-27 17:00:00,1598547600000,11272.3,11272.3,11134.0,11194.0,1119.51623614
2020-08-27 18:00:00,1598551200000,11194.7,11284.4,11168.2,11267.4,348.34811458
2020-08-27 19:00:00,1598554800000,11268.2,11297.7,11252.7,11256.8,147.90647583
2020-08-27 20:00:00,1598558400000,11253.2,11321.1,11243.8,11269.6,191.53577478
2020-08-27 21:00:00,1598562000000,11269.5,11307.6,11258.9,11293.7,86.83583986
2020-08-27 22:00:00,1598565600000,11304.1,11336.8,11272.4,11273.1,142.80099075
2020-08-27 23:00:00,1598569200000,11277.6,11348.3,11276.6,11330.7,176.01953695
2020-08-28 00:00:00,1598572800000,11335.0,11369.8,11286.7,11356.5,170.72832926
2020-08-28 01:00:00,1598576400000,11359.6,11382.9,11344.1,11376.6,145.12156816
2020-08-28 02:00:00,1598580000000,11376.7,11390.0,11366.3,11381.2,71.88345333
2020-08-28 03:00:00,1598583600000,11383.0,11406.0,11356.8,11384.6,124.71642985
2020-08-28 04:00:00,1598587200000,11386.4,11399.6,11366.5,11395.6,61.87304719
2020-08-28 05:00:00,1598590800000,11395.8,11413.7,11380.0,11404.7,67.38454945
2020-08-28 06:00:00,1598594400000,11405.0,11449.1,11396.8,11436.1,143.08529189
2020-08-28 07:00:00,1598598000000,11436.0,11442.1,11381.6,11385.7,83.97541447
2020-08-28 08:00:00,1598601600000,11389.4,11424.5,11366.5,11406.7,121.78613566
2020-08-28 09:00:00,1598605200000,11405.4,11467.6,11405.4,11449.0,214.81049594
2020-08-28 10:00:00,1598608800000,11450.9,11454.9,11407.6,11442.3,181.46620633
2020-08-28 11:00:00,1598612400000,11445.2,11480.5,11426.7,11475.7,129.13969566
2020-08-28 12:00:00,1598616000000,11478.0,11489.0,11429.5,11447.0,178.53838564
2020-08-28 13:00:00,1598619600000,11447.6,11463.0,11430.1,11463.0,97.95968983
2020-08-28 14:00:00,1598623200000,11464.0,11466.8,11403.5,11443.5,191.23344327
2020-08-28 15:00:00,1598626800000,11446.3,11535.2,11445.4,11534.4,349.39359427
2020-08-28 16:00:00,1598630400000,11531.7,11543.9,11491.4,11508.3,227.39208008
2020-08-28 17:00:00,1598634000000,11508.9,11516.9,11457.2,11476.5,117.00390449
2020-08-28 18:00:00,1598637600000,11476.4,11510.6,11470.3,11485.9,78.66737887
2020-08-28 19:00:00,1598641200000,11485.9,11519.0,11482.0,11501.5,58.2540247
2020-08-28 20:00:00,1598644800000,11499.6,11508.0,11480.1,11489.3,67.77338414
2020-08-28 21:00:00,1598648400000,11490.9,11502.5,11467.2,11490.3,52.36083477
2020-08-28 22:00:00,1598652000000,11490.7,11492.4,11460.0,11474.3,54.49759577
2020-08-28 23:00:00,1598655600000,11473.7,11534.0,11468.4,11525.4,86.22701255
2020-08-29 00:00:00,1598659200000,11528.5,11538.8,11470.6,11485.5,82.25866735
2020-08-29 01:00:00,1598662800000,11485.7,11499.9,11460.1,11476.3,84.19334224
2020-08-29 02:00:00,1598666400000,11476.9,11496.9,11463.1,11483.2,99.55817906
2020-08-29 03:00:00,1598670000000,11478.1,11525.5,11474.9,11504.5,87.74912651
2020-08-29 04:00:00,1598673600000,11505.2,11506.8,11482.1,11505.3,40.8410561
2020-08-29 05:00:00,1598677200000,11504.4,11512.1,11491.0,11509.1,42.47676811
2020-08-29 06:00:00,1598680800000,11508.4,11529.2,11504.5,11525.0,53.55811294
2020-08-29 07:00:00,1598684400000,11525.0,11579.9,11509.9,11564.5,178.73221726
2020-08-29 08:00:00,1598688000000,11564.9,11572.2,11533.1,11540.8,80.89342
2020-08-29 09:00:00,1598691600000,11541.3,11557.2,11530.5,11551.8,67.05052656
2020-08-29 10:00:00,1598695200000,11552.5,11554.6,11431.6,11465.6,337.09635256
2020-08-29 11:00:00,1598698800000,11464.7,11484.8,11424.4,11456.3,151.64467923
2020-08-29 12:00:00,1598702400000,11455.5,11495.2,11447.2,11471.1,112.31495587
2020-08-29 13:00:00,1598706000000,11471.7,11475.2,11440.0,11441.4,44.62760775
2020-08-29 14:00:00,1598709600000,11442.9,11498.4,11441.6,11494.8,54.77060393
2020-08-29 15:00:00,1598713200000,11496.7,11520.3,11479.3,11502.4,87.98031927
2020-08-29 16:00:00,1598716800000,11504.6,11516.0,11481.6,11512.7,60.22057484
2020-08-29 17:00:00,1598720400000,11514.3,11535.5,11501.1,11514.2,54.87545375
2020-08-29 18:00:00,1598724000000,11514.1,11543.3,11514.1,11530.3,50.21144593
2020-08-29 19:00:00,1598727600000,11531.3,11547.4,11518.6,11526.3,73.6370255
2020-08-29 20:00:00,1598731200000,11526.0,11532.1,11503.3,11511.4,74.2471974
2020-08-29 21:00:00,1598734800000,11512.2,11521.3,11495.7,11507.3,62.77599301
2020-08-29 22:00:00,1598738400000,11510.9,11513.4,11481.7,11483.9,50.89163558
2020-08-29 23:00:00,1598742000000,11483.6,11504.1,11464.5,11477.3,59.7611246
2020-08-30 00:00:00,1598745600000,11469.4,11512.5,11465.2,11508.8,50.99605935
2020-08-30 01:00:00,1598749200000,11508.7,11654.5,11501.7,11622.0,584.07962699
2020-08-30 02:00:00,1598752800000,11621.8,11635.7,11608.3,11630.0,105.19948134
2020-08-30 03:00:00,1598756400000,11629.3,11629.6,11593.6,11619.1,70.60064103
2020-08-30 04:00:00,1598760000000,11619.6,11627.4,11585.4,11589.7,57.91000842
2020-08-30 05:00:00,1598763600000,11589.8,11599.6,11572.0,11594.1,71.24659462
2020-08-30 06:00:00,1598767200000,11594.2,11609.0,11580.2,11590.7,80.27650567
2020-08-30 07:00:00,1598770800000,11589.3,11598.2,11576.1,11594.9,55.64876272
2020-08-30 08:00:00,1598774400000,11595.0,11613.3,11555.0,11563.7,112.35798329
2020-08-30 09:00:00,1598778000000,11565.1,11592.3,11558.5,11586.5,47.79248438
2020-08-30 10:00:00,1598781600000,11586.1,11586.9,11565.2,11571.2,49.81573313
2020-08-30 11:00:00,1598785200000,11571.2,11609.7,11564.8,11608.3,81.51779921
2020-08-30 12:00:00,1598788800000,11610.2,11618.7,11570.1,11609.1,112.64335842
2020-08-30 13:00:00,1598792400000,11606.1,11665.4,11602.3,11638.6,160.84385959
2020-08-30 14:00:00,1598796000000,11638.6,11639.1,11608.8,11627.0,84.18624472
2020-08-30 15:00:00,1598799600000,11627.0,11667.3,11566.2,11620.7,189.30296736
2020-08-30 16:00:00,1598803200000,11621.3,11689.5,11590.1,11667.6,205.56735197
2020-08-30 17:00:00,1598806800000,11668.8,11673.6,11637.4,11653.0,120.3426543
2020-08-30 18:00:00,1598810400000,11649.8,11658.2,11634.6,11653.1,69.29304964
2020-08-30 19:00:00,1598814000000,11654.0,11659.2,11644.7,11644.8,26.44189093
2020-08-30 20:00:00,1598817600000,11644.9,11660.9,11627.6,11641.1,92.84646815
2020-08-30 21:00:00,1598821200000,11643.0,11644.4,11603.1,11609.8,37.98867856
2020-08-30 22:00:00,1598824800000,11608.3,11663.7,11603.0,11663.7,55.72278296
2020-08-30 23:00:00,1598828400000,11661.5,11721.3,11652.0,11721.2,175.74318154
2020-08-31 00:00:00,1598832000000,11719.5,11733.6,11690.2,11704.0,137.57862781
2020-08-31 01:00:00,1598835600000,11704.7,11709.3,11687.1,11695.2,81.7424566
2020-08-31 02:00:00,1598839200000,11696.6,11705.8,11683.6,11684.1,69.71844235
2020-08-31 03:00:00,1598842800000,11683.6,11694.6,11681.3,11686.7,80.52743704
2020-08-31 04:00:00,1598846400000,11687.0,11710.8,11659.5,11669.1,123.96240562
